ville_depart;ville_arrivee;distance_train;distance_voiture;tarif_peage
Évry-Courcouronnes;Les Sables-d'Olonne;460.2;451.7;42.56
Évry-Courcouronnes;Grasse;852.9;887.0;43.21
Évry-Courcouronnes;Montrouge;0.0;30.5;0.0
Évry-Courcouronnes;Aubagne;702.7;763.6;39.92
Évry-Courcouronnes;Saint-Malo;417.1;405.7;24.09
Évry-Courcouronnes;Évreux;121.3;123.1;4.33
Évry-Courcouronnes;La Courneuve;36.4;47.1;0.0
Évry-Courcouronnes;Blois;191.7;177.3;5.94
Évry-Courcouronnes;Brive-la-Gaillarde;460.2;475.9;7.7
Évry-Courcouronnes;Charleville-Mézières;271.2;249.2;15.96
Évry-Courcouronnes;Meudon;38.4;34.7;0.0
Évry-Courcouronnes;Carcassonne;824.7;758.9;20.8
Évry-Courcouronnes;Choisy-le-Roi;17.6;19.8;0.0
Évry-Courcouronnes;Noisy-le-Sec;39.0;39.3;0.0
Évry-Courcouronnes;Livry-Gargan;0.0;45.7;0.0
Évry-Courcouronnes;Rosny-sous-Bois;41.0;36.8;0.0
Évry-Courcouronnes;Talence;567.2;585.1;26.36
Évry-Courcouronnes;Belfort;442.4;470.1;38.13
Évry-Courcouronnes;Alfortville;21.4;24.1;0.0
Évry-Courcouronnes;Chalon-sur-Saône;355.4;309.6;13.2
Évry-Courcouronnes;Salon-de-Provence;743.4;698.7;35.02
Évry-Courcouronnes;Sète;710.4;762.0;27.2
Évry-Courcouronnes;Istres;739.4;724.0;35.93
Évry-Courcouronnes;Mantes-la-Jolie;77.1;83.9;2.85
Évry-Courcouronnes;Saint-Germain-en-Laye;50.3;55.7;3.47
Évry-Courcouronnes;Saint-Brieuc;437.4;440.1;24.09
Évry-Courcouronnes;Tarbes;812.5;820.7;44.11
Évry-Courcouronnes;Alès;689.3;677.3;24.11
Évry-Courcouronnes;Châlons-en-Champagne;238.9;203.9;16.66
Évry-Courcouronnes;Bagneux;0.0;29.8;0.0
Évry-Courcouronnes;Puteaux;37.1;41.6;0.0
Évry-Courcouronnes;Caluire-et-Cuire;0.0;438.8;21.41
Évry-Courcouronnes;Bron;0.0;446.2;21.7
Évry-Courcouronnes;Rezé;377.0;380.9;33.31
Évry-Courcouronnes;Valenciennes;287.7;235.3;20.79
Évry-Courcouronnes;Châteauroux;264.7;262.7;7.03
Évry-Courcouronnes;Garges-lès-Gonesse;42.3;52.3;0.0
Évry-Courcouronnes;Castres;984.4;694.9;11.46
Évry-Courcouronnes;Arras;207.5;209.1;15.37
Évry-Courcouronnes;Melun;25.2;24.2;3.83
Évry-Courcouronnes;Thionville;371.9;360.6;28.77
Évry-Courcouronnes;Le Cannet;0.0;875.5;43.21
Évry-Courcouronnes;Bourg-en-Bresse;392.4;400.3;16.64
Évry-Courcouronnes;Anglet;0.0;764.1;31.08
Évry-Courcouronnes;Angoulême;426.8;442.5;14.52
Évry-Courcouronnes;Boulogne-sur-Mer;261.5;299.5;17.61
Évry-Courcouronnes;Wattrelos;0.0;262.6;17.52
Évry-Courcouronnes;Gap;617.0;647.8;29.44
Évry-Courcouronnes;Villenave-d'Ornon;569.2;581.0;26.36
Évry-Courcouronnes;Montélimar;553.5;580.0;22.98
Évry-Courcouronnes;Compiègne;103.2;109.2;3.14
Évry-Courcouronnes;Stains;0.0;50.5;0.0
Évry-Courcouronnes;Gagny;44.1;42.6;0.0
Évry-Courcouronnes;Colomiers;924.5;673.6;15.71
Évry-Courcouronnes;Poissy;54.7;57.1;1.51
Évry-Courcouronnes;Draguignan;0.0;839.7;41.41
Évry-Courcouronnes;Douai;271.4;232.4;17.52
Évry-Courcouronnes;Le Lamentin;0.0;1988.7;37.29
Évry-Courcouronnes;Bagnolet;0.0;37.7;0.0
Évry-Courcouronnes;Marcq-en-Barœul;0.0;252.8;17.52
Évry-Courcouronnes;Saint-Joseph;0.0;11273.5;30.67
Clichy;Valence;0.0;577.3;21.52
Clichy;Ivry-sur-Seine;0.0;18.7;0.0
Clichy;Bourges;0.0;250.6;12.74
Clichy;Quimper;0.0;568.4;24.13
Clichy;Cayenne;0.0;2001.5;37.34
Clichy;Antony;0.0;27.0;0.0
Clichy;Troyes;0.0;189.5;7.95
Clichy;La Seyne-sur-Mer;0.0;846.6;42.56
Clichy;Villeneuve-d'Ascq;0.0;217.5;17.52
Clichy;Montauban;0.0;627.3;11.75
Clichy;Pantin;0.0;8.3;0.0
Clichy;Chambéry;0.0;577.4;27.71
Clichy;Niort;0.0;415.0;19.59
Clichy;Neuilly-sur-Seine;0.0;5.4;0.0
Clichy;Sarcelles;0.0;13.9;0.0
Clichy;Le Blanc-Mesnil;0.0;13.6;0.0
Clichy;Maisons-Alfort;0.0;29.2;0.0
Clichy;Lorient;0.0;506.2;24.13
Clichy;Villejuif;0.0;21.0;0.0
Clichy;Saint-André;0.0;11268.1;30.52
Clichy;Fréjus;0.0;884.4;42.12
Clichy;Beauvais;0.0;77.0;2.14
Clichy;Narbonne;0.0;792.2;28.62
Clichy;Meaux;0.0;48.7;0.0
Clichy;Hyères;0.0;872.2;44.1
Clichy;Bobigny;0.0;12.9;0.0
Clichy;La Roche-sur-Yon;0.0;425.5;41.98
Clichy;Clamart;0.0;17.2;0.0
Clichy;Vannes;0.0;465.1;24.13
Clichy;Chelles;0.0;28.3;0.0
Clichy;Cholet;0.0;361.6;30.45
Clichy;Saint-Louis;0.0;11268.1;30.52
Clichy;Épinay-sur-Seine;0.0;7.9;0.0
Clichy;Saint-Ouen-sur-Seine;0.0;2.7;0.0
Clichy;Saint-Quentin;0.0;161.2;15.19
Clichy;Bondy;0.0;16.1;0.0
Clichy;Bayonne;0.0;771.5;31.12
Clichy;Corbeil-Essonnes;0.0;47.6;0.56
Clichy;Cagnes-sur-Mer;0.0;931.1;44.1
Clichy;Vaulx-en-Velin;0.0;478.4;21.65
Clichy;Les Abymes;0.0;2001.5;37.34
Clichy;Sevran;0.0;22.2;0.0
Clichy;Fontenay-sous-Bois;0.0;22.3;0.0
Clichy;Sartrouville;0.0;14.2;0.0
Clichy;Massy;0.0;30.2;0.0
Clichy;Arles;0.0;769.6;30.87
Clichy;Saint-Laurent-du-Maroni;0.0;2001.5;37.34
Clichy;Albi;0.0;685.3;11.51
Clichy;Laval;0.0;287.6;23.42
Clichy;Saint-Herblain;0.0;392.7;34.26
Clichy;Gennevilliers;0.0;4.0;0.0
Clichy;Suresnes;0.0;10.5;0.0
Clichy;Saint-Priest;0.0;490.4;22.22
Clichy;Vincennes;0.0;15.1;0.0
Clichy;Bastia;0.0;1190.2;53.94
Clichy;Martigues;0.0;788.0;35.72
Clichy;Les Sables-d'Olonne;0.0;464.5;42.6
Clichy;Grasse;0.0;926.0;43.21
Clichy;Montrouge;0.0;15.7;0.0
Clichy;Aubagne;0.0;802.6;39.92
Clichy;Saint-Malo;0.0;398.8;20.95
Clichy;Évreux;0.0;93.5;5.51
Clichy;La Courneuve;0.0;8.5;0.0
Clichy;Blois;0.0;190.1;5.98
Clichy;Brive-la-Gaillarde;0.0;488.7;7.75
Clichy;Charleville-Mézières;0.0;243.7;15.53
Clichy;Meudon;0.0;15.9;0.0
Clichy;Carcassonne;0.0;771.8;20.84
Clichy;Choisy-le-Roi;0.0;36.2;0.0
Clichy;Noisy-le-Sec;0.0;16.3;0.0
Clichy;Livry-Gargan;0.0;20.6;0.0
Clichy;Rosny-sous-Bois;0.0;18.7;0.0
Clichy;Talence;0.0;597.9;26.41
Clichy;Belfort;0.0;509.2;38.13
Clichy;Alfortville;0.0;30.9;0.0
Clichy;Chalon-sur-Saône;0.0;348.6;13.2
Clichy;Salon-de-Provence;0.0;737.7;35.02
Clichy;Sète;0.0;774.8;27.25
Clichy;Istres;0.0;763.1;35.93
Clichy;Mantes-la-Jolie;0.0;54.3;4.03
Clichy;Saint-Germain-en-Laye;0.0;20.2;0.0
Clichy;Saint-Brieuc;0.0;452.9;24.13
Clichy;Tarbes;0.0;833.5;44.31
Clichy;Alès;0.0;701.8;26.45
Clichy;Châlons-en-Champagne;0.0;198.4;16.23
Clichy;Bagneux;0.0;17.9;0.0
Clichy;Puteaux;0.0;7.3;0.0
Clichy;Caluire-et-Cuire;0.0;477.8;21.41
Clichy;Bron;0.0;485.3;21.7
Clichy;Rezé;0.0;393.7;33.35
Clichy;Valenciennes;0.0;204.2;20.79
Clichy;Châteauroux;0.0;275.6;7.08
Clichy;Garges-lès-Gonesse;0.0;14.0;0.0
Clichy;Castres;0.0;707.8;11.51
Clichy;Arras;0.0;177.9;15.37
Clichy;Melun;0.0;67.7;4.24
Clichy;Thionville;0.0;355.1;28.34
Clichy;Le Cannet;0.0;914.5;43.21
Clichy;Bourg-en-Bresse;0.0;439.3;16.64
Clichy;Anglet;0.0;776.9;31.12
Clichy;Angoulême;0.0;455.3;14.56
Clichy;Boulogne-sur-Mer;0.0;252.0;17.19
Clichy;Wattrelos;0.0;231.5;17.52
Clichy;Gap;0.0;686.8;29.44
Clichy;Villenave-d'Ornon;0.0;593.8;26.41
Clichy;Montélimar;0.0;619.0;22.98
Clichy;Compiègne;0.0;78.0;3.14
Clichy;Stains;0.0;10.7;0.0
Clichy;Gagny;0.0;22.7;0.0
Clichy;Colomiers;0.0;686.4;15.75
Clichy;Poissy;0.0;25.1;2.64
Clichy;Draguignan;0.0;878.7;41.41
Clichy;Douai;0.0;201.3;17.52
Clichy;Le Lamentin;0.0;2001.5;37.34
Clichy;Bagnolet;0.0;12.6;0.0
Clichy;Marcq-en-Barœul;0.0;221.6;17.52
Clichy;Saint-Joseph;0.0;11268.1;30.52
Valence;Ivry-sur-Seine;490.5;564.5;21.52
Valence;Bourges;364.9;441.6;27.92
Valence;Quimper;1014.7;1010.3;58.31
Valence;Cayenne;0.0;1837.7;28.54
Valence;Antony;482.3;554.7;21.52
Valence;Troyes;666.7;477.4;17.23
Valence;La Seyne-sur-Mer;267.3;277.1;20.95
Valence;Villeneuve-d'Ascq;686.6;794.6;36.06
Valence;Montauban;462.6;490.6;36.49
Valence;Pantin;490.8;574.0;21.52
Valence;Chambéry;149.8;152.5;19.06
Valence;Niort;832.9;742.5;47.92
Valence;Neuilly-sur-Seine;0.0;574.5;21.52
Valence;Sarcelles;500.8;595.7;21.52
Valence;Le Blanc-Mesnil;499.5;586.6;21.52
Valence;Maisons-Alfort;487.9;567.7;21.52
Valence;Lorient;954.4;948.1;58.31
Valence;Villejuif;0.0;560.5;21.52
Valence;Saint-André;0.0;10953.3;15.53
Valence;Fréjus;341.8;314.9;20.51
Valence;Beauvais;553.4;665.4;24.08
Valence;Narbonne;285.4;292.4;25.12
Valence;Meaux;529.3;585.2;28.1
Valence;Hyères;290.1;302.7;22.48
Valence;Bobigny;0.0;582.7;21.52
Valence;La Roche-sur-Yon;886.8;787.8;52.7
Valence;Clamart;502.6;563.7;21.52
Valence;Vannes;907.1;889.8;58.31
Valence;Chelles;504.7;582.4;22.9
Valence;Cholet;872.6;722.4;41.16
Valence;Saint-Louis;0.0;10953.3;15.53
Valence;Épinay-sur-Seine;495.7;584.1;21.52
Valence;Saint-Ouen-sur-Seine;496.5;578.5;21.52
Valence;Saint-Quentin;627.1;688.3;29.87
Valence;Bondy;496.6;582.4;21.52
Valence;Bayonne;701.0;727.7;51.81
Valence;Corbeil-Essonnes;514.4;532.4;20.8
Valence;Cagnes-sur-Mer;381.4;361.6;22.48
Valence;Vaulx-en-Velin;0.0;112.8;4.33
Valence;Les Abymes;0.0;1837.7;28.54
Valence;Sevran;503.7;588.8;21.52
Valence;Fontenay-sous-Bois;490.2;576.8;21.52
Valence;Sartrouville;501.3;585.9;23.98
Valence;Massy;479.7;552.6;21.52
Valence;Arles;145.9;200.1;9.35
Valence;Saint-Laurent-du-Maroni;0.0;1837.7;28.54
Valence;Albi;484.9;401.4;8.69
Valence;Laval;737.0;775.5;60.39
Valence;Saint-Herblain;851.5;792.9;58.31
Valence;Gennevilliers;498.3;580.6;21.52
Valence;Suresnes;496.1;573.7;21.52
Valence;Saint-Priest;109.8;107.2;6.05
Valence;Vincennes;486.2;569.1;21.52
Valence;Bastia;0.0;620.7;32.33
Valence;Martigues;200.3;218.5;14.1
Valence;Les Sables-d'Olonne;920.5;826.8;53.32
Valence;Grasse;380.1;356.5;21.59
Valence;Montrouge;0.0;563.4;21.52
Valence;Aubagne;229.9;233.1;18.31
Valence;Saint-Malo;885.1;906.4;61.1
Valence;Évreux;573.6;656.0;25.85
Valence;La Courneuve;492.6;588.0;21.52
Valence;Blois;548.3;545.1;34.59
Valence;Brive-la-Gaillarde;598.4;467.0;29.79
Valence;Charleville-Mézières;701.2;671.2;25.1
Valence;Meudon;496.1;567.6;21.52
Valence;Carcassonne;332.1;354.4;28.08
Valence;Choisy-le-Roi;496.4;560.7;21.52
Valence;Noisy-le-Sec;495.2;580.1;21.52
Valence;Livry-Gargan;0.0;586.5;21.52
Valence;Rosny-sous-Bois;492.1;577.7;21.52
Valence;Talence;642.8;676.5;41.05
Valence;Belfort;396.8;449.3;45.41
Valence;Alfortville;489.4;564.9;21.52
Valence;Chalon-sur-Saône;210.7;234.8;8.69
Valence;Salon-de-Provence;192.1;168.2;13.5
Valence;Sète;220.2;242.2;9.88
Valence;Istres;185.2;193.6;14.41
Valence;Mantes-la-Jolie;529.8;616.8;24.37
Valence;Saint-Germain-en-Laye;505.1;588.6;25.0
Valence;Saint-Brieuc;905.4;922.3;50.15
Valence;Tarbes;553.7;586.7;43.63
Valence;Alès;190.1;146.8;2.59
Valence;Châlons-en-Champagne;668.9;552.7;22.89
Valence;Bagneux;0.0;562.7;21.52
Valence;Puteaux;493.4;574.5;21.52
Valence;Caluire-et-Cuire;0.0;111.5;4.33
Valence;Bron;0.0;106.9;4.38
Valence;Rezé;817.3;793.9;57.4
Valence;Valenciennes;704.3;765.5;36.05
Valence;Châteauroux;755.0;458.2;27.21
Valence;Garges-lès-Gonesse;498.5;593.1;21.52
Valence;Castres;491.8;370.1;24.68
Valence;Arras;646.2;769.3;35.82
Valence;Melun;522.7;522.3;26.15
Valence;Thionville;825.4;592.1;22.28
Valence;Le Cannet;0.0;345.0;21.59
Valence;Bourg-en-Bresse;153.2;189.3;11.48
Valence;Anglet;0.0;733.1;51.81
Valence;Angoulême;921.0;621.4;29.24
Valence;Boulogne-sur-Mer;809.2;840.4;39.13
Valence;Wattrelos;0.0;808.6;36.15
Valence;Gap;138.1;160.9;0.0
Valence;Villenave-d'Ornon;968.5;672.3;41.05
Valence;Montélimar;42.7;49.5;1.46
Valence;Compiègne;561.6;650.0;24.66
Valence;Stains;0.0;591.4;21.52
Valence;Gagny;500.3;583.4;21.52
Valence;Colomiers;432.0;450.0;31.71
Valence;Poissy;511.0;590.0;23.03
Valence;Draguignan;0.0;309.2;19.8
Valence;Douai;670.1;759.1;33.57
Valence;Le Lamentin;0.0;1837.7;28.54
Valence;Bagnolet;0.0;570.6;21.52
Valence;Marcq-en-Barœul;0.0;798.7;36.06
Valence;Saint-Joseph;0.0;10953.3;15.53
Ivry-sur-Seine;Bourges;214.1;242.5;12.74
Ivry-sur-Seine;Quimper;555.5;560.3;24.13
Ivry-sur-Seine;Cayenne;0.0;1993.4;37.34
Ivry-sur-Seine;Antony;16.2;17.6;0.0
Ivry-sur-Seine;Troyes;188.7;164.6;7.54
Ivry-sur-Seine;La Seyne-sur-Mer;719.8;833.4;42.56
Ivry-sur-Seine;Villeneuve-d'Ascq;215.3;226.2;17.52
Ivry-sur-Seine;Montauban;572.7;619.1;11.75
Ivry-sur-Seine;Pantin;12.8;13.1;0.0
Ivry-sur-Seine;Chambéry;464.6;564.2;27.71
Ivry-sur-Seine;Niort;366.8;406.8;19.59
Ivry-sur-Seine;Neuilly-sur-Seine;0.0;17.9;0.0
Ivry-sur-Seine;Sarcelles;21.6;32.4;0.0
Ivry-sur-Seine;Le Blanc-Mesnil;21.5;23.3;0.0
Ivry-sur-Seine;Maisons-Alfort;14.9;4.8;0.0
Ivry-sur-Seine;Lorient;493.8;498.1;24.13
Ivry-sur-Seine;Villejuif;0.0;4.5;0.0
Ivry-sur-Seine;Saint-André;0.0;11253.3;30.52
Ivry-sur-Seine;Fréjus;794.4;871.2;42.12
Ivry-sur-Seine;Beauvais;75.4;102.1;2.56
Ivry-sur-Seine;Narbonne;751.3;784.1;28.62
Ivry-sur-Seine;Meaux;51.3;50.7;11.77
Ivry-sur-Seine;Hyères;731.8;859.0;44.1
Ivry-sur-Seine;Bobigny;0.0;19.4;0.0
Ivry-sur-Seine;La Roche-sur-Yon;415.9;417.4;41.98
Ivry-sur-Seine;Clamart;29.5;12.8;0.0
Ivry-sur-Seine;Vannes;442.3;457.0;24.13
Ivry-sur-Seine;Chelles;26.7;20.6;0.0
Ivry-sur-Seine;Cholet;328.9;353.5;30.45
Ivry-sur-Seine;Saint-Louis;0.0;11253.3;30.52
Ivry-sur-Seine;Épinay-sur-Seine;17.7;31.5;0.0
Ivry-sur-Seine;Saint-Ouen-sur-Seine;18.4;17.6;0.0
Ivry-sur-Seine;Saint-Quentin;135.7;169.9;15.19
Ivry-sur-Seine;Bondy;18.6;19.0;0.0
Ivry-sur-Seine;Bayonne;707.3;763.4;31.12
Ivry-sur-Seine;Corbeil-Essonnes;29.4;34.4;0.56
Ivry-sur-Seine;Cagnes-sur-Mer;834.0;917.9;44.1
Ivry-sur-Seine;Vaulx-en-Velin;0.0;465.2;21.65
Ivry-sur-Seine;Les Abymes;0.0;1993.4;37.34
Ivry-sur-Seine;Sevran;25.8;25.5;0.0
Ivry-sur-Seine;Fontenay-sous-Bois;17.4;13.5;0.0
Ivry-sur-Seine;Sartrouville;23.2;27.9;0.0
Ivry-sur-Seine;Massy;19.4;17.0;0.0
Ivry-sur-Seine;Arles;621.2;756.4;30.87
Ivry-sur-Seine;Saint-Laurent-du-Maroni;0.0;1993.4;37.34
Ivry-sur-Seine;Albi;825.0;677.2;11.51
Ivry-sur-Seine;Laval;289.6;279.5;23.42
Ivry-sur-Seine;Saint-Herblain;364.3;384.6;34.26
Ivry-sur-Seine;Gennevilliers;20.1;32.1;0.0
Ivry-sur-Seine;Suresnes;18.0;17.9;0.0
Ivry-sur-Seine;Saint-Priest;413.7;477.2;22.22
Ivry-sur-Seine;Vincennes;13.3;7.0;0.0
Ivry-sur-Seine;Bastia;0.0;1177.0;53.94
Ivry-sur-Seine;Martigues;698.2;774.8;35.72
Ivry-sur-Seine;Les Sables-d'Olonne;448.5;456.4;42.6
Ivry-sur-Seine;Grasse;832.7;912.8;43.21
Ivry-sur-Seine;Montrouge;0.0;6.6;0.0
Ivry-sur-Seine;Aubagne;682.5;789.5;39.92
Ivry-sur-Seine;Saint-Malo;405.4;410.4;24.13
Ivry-sur-Seine;Évreux;99.5;105.1;4.1
Ivry-sur-Seine;La Courneuve;14.6;24.7;0.0
Ivry-sur-Seine;Blois;169.9;182.0;5.98
Ivry-sur-Seine;Brive-la-Gaillarde;437.5;480.6;7.75
Ivry-sur-Seine;Charleville-Mézières;249.4;229.0;15.53
Ivry-sur-Seine;Meudon;16.7;15.9;0.0
Ivry-sur-Seine;Carcassonne;804.4;763.6;20.84
Ivry-sur-Seine;Choisy-le-Roi;5.9;8.0;0.0
Ivry-sur-Seine;Noisy-le-Sec;17.2;16.8;0.0
Ivry-sur-Seine;Livry-Gargan;0.0;23.2;0.0
Ivry-sur-Seine;Rosny-sous-Bois;19.3;14.4;0.0
Ivry-sur-Seine;Talence;540.7;589.8;26.41
Ivry-sur-Seine;Belfort;422.2;496.0;38.13
Ivry-sur-Seine;Alfortville;16.4;4.5;0.0
Ivry-sur-Seine;Chalon-sur-Saône;335.2;335.4;13.2
Ivry-sur-Seine;Salon-de-Provence;723.2;724.6;35.02
Ivry-sur-Seine;Sète;690.2;766.7;27.25
Ivry-sur-Seine;Istres;719.2;749.9;35.93
Ivry-sur-Seine;Mantes-la-Jolie;59.9;65.8;2.63
Ivry-sur-Seine;Saint-Germain-en-Laye;28.5;37.7;3.25
Ivry-sur-Seine;Saint-Brieuc;425.7;444.8;24.13
Ivry-sur-Seine;Tarbes;790.7;825.4;44.16
Ivry-sur-Seine;Alès;669.1;693.7;26.45
Ivry-sur-Seine;Châlons-en-Champagne;265.2;183.6;16.23
Ivry-sur-Seine;Bagneux;0.0;7.9;0.0
Ivry-sur-Seine;Puteaux;15.3;18.3;0.0
Ivry-sur-Seine;Caluire-et-Cuire;0.0;464.7;21.41
Ivry-sur-Seine;Bron;0.0;472.1;21.7
Ivry-sur-Seine;Rezé;365.3;385.6;33.35
Ivry-sur-Seine;Valenciennes;256.6;212.9;20.79
Ivry-sur-Seine;Châteauroux;243.5;267.4;7.08
Ivry-sur-Seine;Garges-lès-Gonesse;20.5;29.8;0.0
Ivry-sur-Seine;Castres;964.1;699.6;11.51
Ivry-sur-Seine;Arras;264.8;186.6;15.37
Ivry-sur-Seine;Melun;49.7;44.2;3.26
Ivry-sur-Seine;Thionville;350.2;340.3;28.34
Ivry-sur-Seine;Le Cannet;0.0;901.3;43.21
Ivry-sur-Seine;Bourg-en-Bresse;372.2;426.1;16.64
Ivry-sur-Seine;Anglet;0.0;768.8;31.12
Ivry-sur-Seine;Angoulême;403.8;447.2;14.56
Ivry-sur-Seine;Boulogne-sur-Mer;239.7;277.1;17.61
Ivry-sur-Seine;Wattrelos;0.0;240.2;17.52
Ivry-sur-Seine;Gap;596.7;673.6;29.44
Ivry-sur-Seine;Villenave-d'Ornon;542.7;585.7;26.41
Ivry-sur-Seine;Montélimar;533.2;605.8;22.98
Ivry-sur-Seine;Compiègne;78.0;86.7;3.14
Ivry-sur-Seine;Stains;0.0;28.1;0.0
Ivry-sur-Seine;Gagny;22.4;20.1;0.0
Ivry-sur-Seine;Colomiers;904.3;678.3;15.75
Ivry-sur-Seine;Poissy;32.9;39.0;1.28
Ivry-sur-Seine;Draguignan;0.0;865.5;41.41
Ivry-sur-Seine;Douai;242.9;210.0;17.52
Ivry-sur-Seine;Le Lamentin;0.0;1993.4;37.34
Ivry-sur-Seine;Bagnolet;0.0;9.6;0.0
Ivry-sur-Seine;Marcq-en-Barœul;0.0;230.3;17.52
Ivry-sur-Seine;Saint-Joseph;0.0;11253.3;30.52
Bourges;Quimper;756.0;582.5;30.72
Bourges;Cayenne;0.0;1901.3;38.22
Bourges;Antony;223.6;229.7;12.74
Bourges;Troyes;407.7;250.2;8.51
Bourges;La Seyne-sur-Mer;926.8;712.4;48.96
Bourges;Villeneuve-d'Ascq;428.8;468.7;29.91
Bourges;Montauban;413.6;455.1;10.88
Bourges;Pantin;220.9;253.2;12.74
Bourges;Chambéry;358.6;435.9;33.16
Bourges;Niort;602.2;314.7;20.48
Bourges;Neuilly-sur-Seine;0.0;247.9;12.74
Bourges;Sarcelles;231.0;274.9;12.74
Bourges;Le Blanc-Mesnil;229.6;265.8;12.74
Bourges;Maisons-Alfort;223.0;246.9;12.74
Bourges;Lorient;695.7;520.3;30.72
Bourges;Villejuif;0.0;239.7;12.74
Bourges;Saint-André;0.0;11183.2;19.51
Bourges;Fréjus;1001.0;750.2;48.52
Bourges;Beauvais;295.9;327.6;14.88
Bourges;Narbonne;975.3;556.1;16.21
Bourges;Meaux;259.4;293.2;24.51
Bourges;Hyères;940.8;738.0;50.5
Bourges;Bobigny;0.0;261.9;12.74
Bourges;La Roche-sur-Yon;382.4;360.0;25.1
Bourges;Clamart;238.4;236.2;12.74
Bourges;Vannes;648.4;462.0;30.72
Bourges;Chelles;234.8;263.1;12.74
Bourges;Cholet;368.1;294.6;13.57
Bourges;Saint-Louis;0.0;11183.2;19.51
Bourges;Épinay-sur-Seine;225.9;258.5;12.74
Bourges;Saint-Ouen-sur-Seine;226.4;252.8;12.74
Bourges;Saint-Quentin;409.3;412.4;27.93
Bourges;Bondy;226.7;261.5;12.74
Bourges;Bayonne;911.5;671.2;31.86
Bourges;Corbeil-Essonnes;239.9;194.2;5.6
Bourges;Cagnes-sur-Mer;1039.9;796.9;50.5
Bourges;Vaulx-en-Velin;0.0;304.7;9.52
Bourges;Les Abymes;0.0;1901.3;38.22
Bourges;Sevran;233.6;268.0;12.74
Bourges;Fontenay-sous-Bois;225.4;256.0;12.74
Bourges;Sartrouville;231.3;258.4;15.2
Bourges;Massy;228.8;226.5;12.74
Bourges;Arles;829.2;612.1;21.9
Bourges;Saint-Laurent-du-Maroni;0.0;1901.3;38.22
Bourges;Albi;528.8;495.5;14.03
Bourges;Laval;489.6;347.6;32.8
Bourges;Saint-Herblain;324.3;365.0;30.72
Bourges;Gennevilliers;228.2;254.3;12.74
Bourges;Suresnes;226.1;246.2;12.74
Bourges;Saint-Priest;314.3;351.4;27.94
Bourges;Vincennes;221.3;248.3;12.74
Bourges;Bastia;0.0;1056.0;60.35
Bourges;Martigues;589.6;653.8;42.12
Bourges;Les Sables-d'Olonne;416.1;398.9;25.72
Bourges;Grasse;1039.2;791.8;49.61
Bourges;Montrouge;0.0;242.5;12.74
Bourges;Aubagne;900.5;668.4;46.33
Bourges;Saint-Malo;626.5;478.5;33.54
Bourges;Évreux;307.5;277.6;10.29
Bourges;La Courneuve;222.7;267.2;12.74
Bourges;Blois;164.6;117.3;6.99
Bourges;Brive-la-Gaillarde;279.2;316.6;6.87
Bourges;Charleville-Mézières;429.2;471.4;28.27
Bourges;Meudon;224.7;240.1;12.74
Bourges;Carcassonne;544.1;599.6;19.97
Bourges;Choisy-le-Roi;221.2;239.8;12.74
Bourges;Noisy-le-Sec;225.3;259.3;12.74
Bourges;Livry-Gargan;0.0;265.7;12.74
Bourges;Rosny-sous-Bois;227.3;256.9;12.74
Bourges;Talence;749.4;497.7;27.29
Bourges;Belfort;402.4;460.7;29.43
Bourges;Alfortville;224.4;244.1;12.74
Bourges;Chalon-sur-Saône;215.5;244.5;2.34
Bourges;Salon-de-Provence;939.4;603.5;41.43
Bourges;Sète;910.1;538.7;14.83
Bourges;Istres;939.0;628.9;42.34
Bourges;Mantes-la-Jolie;263.4;278.0;13.98
Bourges;Saint-Germain-en-Laye;236.6;261.1;16.22
Bourges;Saint-Brieuc;646.7;494.4;22.55
Bourges;Tarbes;591.1;660.6;26.96
Bourges;Alès;876.4;465.7;14.03
Bourges;Châlons-en-Champagne;397.1;333.4;11.23
Bourges;Bagneux;0.0;240.2;12.74
Bourges;Puteaux;223.4;247.0;12.74
Bourges;Caluire-et-Cuire;0.0;344.6;27.47
Bourges;Bron;0.0;347.4;27.52
Bourges;Rezé;585.2;366.0;29.8
Bourges;Valenciennes;470.0;455.4;33.18
Bourges;Châteauroux;88.9;103.4;6.2
Bourges;Garges-lès-Gonesse;228.6;272.3;12.74
Bourges;Castres;534.3;536.8;14.03
Bourges;Arras;380.1;429.1;27.76
Bourges;Melun;257.7;184.1;10.95
Bourges;Thionville;551.9;511.9;24.53
Bourges;Le Cannet;0.0;780.3;49.61
Bourges;Bourg-en-Bresse;332.1;272.9;5.46
Bourges;Anglet;0.0;676.6;31.86
Bourges;Angoulême;848.4;327.1;6.2
Bourges;Boulogne-sur-Mer;446.3;502.6;29.93
Bourges;Wattrelos;0.0;482.6;29.91
Bourges;Gap;483.5;545.3;34.89
Bourges;Villenave-d'Ornon;746.9;493.5;27.29
Bourges;Montélimar;409.0;484.8;29.39
Bourges;Compiègne;295.3;329.2;15.88
Bourges;Stains;0.0;270.5;12.74
Bourges;Gagny;230.4;262.6;12.74
Bourges;Colomiers;474.5;514.3;14.87
Bourges;Poissy;241.0;251.2;12.63
Bourges;Draguignan;0.0;744.5;47.82
Bourges;Douai;453.8;452.5;29.91
Bourges;Le Lamentin;0.0;1901.3;38.22
Bourges;Bagnolet;0.0;249.7;12.74
Bourges;Marcq-en-Barœul;0.0;472.8;29.91
Bourges;Saint-Joseph;0.0;11183.2;19.51
